... loading data
training member 0
epoch 46, minibatch 500/500, validation error 4.480000 %
epoch 47, minibatch 500/500, validation error 4.460000 %
epoch 48, minibatch 500/500, validation error 4.400000 %
epoch 49, minibatch 500/500, validation error 4.360000 %
epoch 50, minibatch 500/500, validation error 4.330000 %
epoch 52, minibatch 500/500, validation error 4.290000 %
epoch 53, minibatch 500/500, validation error 4.270000 %
epoch 54, minibatch 500/500, validation error 4.220000 %
epoch 55, minibatch 500/500, validation error 4.170000 %
epoch 56, minibatch 500/500, validation error 4.140000 %
epoch 57, minibatch 500/500, validation error 4.110000 %
epoch 59, minibatch 500/500, validation error 4.100000 %
epoch 60, minibatch 500/500, validation error 4.080000 %
epoch 61, minibatch 500/500, validation error 4.060000 %
epoch 64, minibatch 500/500, validation error 4.040000 %
epoch 65, minibatch 500/500, validation error 4.000000 %
epoch 66, minibatch 500/500, validation error 3.980000 %
epoch 68, minibatch 500/500, validation error 3.970000 %
epoch 69, minibatch 500/500, validation error 3.960000 %
epoch 77, minibatch 500/500, validation error 3.920000 %
epoch 79, minibatch 500/500, validation error 3.890000 %
epoch 80, minibatch 500/500, validation error 3.880000 %
epoch 81, minibatch 500/500, validation error 3.860000 %
epoch 87, minibatch 500/500, validation error 3.860000 %
epoch 88, minibatch 500/500, validation error 3.850000 %
epoch 89, minibatch 500/500, validation error 3.820000 %
epoch 90, minibatch 500/500, validation error 3.810000 %
epoch 92, minibatch 500/500, validation error 3.790000 %
epoch 93, minibatch 500/500, validation error 3.760000 %
epoch 95, minibatch 500/500, validation error 3.750000 %
epoch 96, minibatch 500/500, validation error 3.720000 %
epoch 104, minibatch 500/500, validation error 3.700000 %
epoch 106, minibatch 500/500, validation error 3.690000 %
epoch 107, minibatch 500/500, validation error 3.680000 %
epoch 108, minibatch 500/500, validation error 3.660000 %
epoch 121, minibatch 500/500, validation error 3.650000 %
epoch 124, minibatch 500/500, validation error 3.610000 %
epoch 125, minibatch 500/500, validation error 3.570000 %
epoch 126, minibatch 500/500, validation error 3.560000 %
epoch 133, minibatch 500/500, validation error 3.550000 %
epoch 140, minibatch 500/500, validation error 3.540000 %
epoch 141, minibatch 500/500, validation error 3.520000 %
epoch 152, minibatch 500/500, validation error 3.510000 %
epoch 162, minibatch 500/500, validation error 3.490000 %
epoch 173, minibatch 500/500, validation error 3.460000 %
epoch 191, minibatch 500/500, validation error 3.460000 %
epoch 192, minibatch 500/500, validation error 3.440000 %
Selection : Best validation score of 3.44 %
training member 8
epoch 1, minibatch 500/500, validation error 12.790000 %
epoch 2, minibatch 500/500, validation error 11.350000 %
epoch 3, minibatch 500/500, validation error 10.320000 %
epoch 4, minibatch 500/500, validation error 9.600000 %
epoch 5, minibatch 500/500, validation error 8.930000 %
epoch 6, minibatch 500/500, validation error 8.440000 %
epoch 7, minibatch 500/500, validation error 7.950000 %
epoch 8, minibatch 500/500, validation error 7.620000 %
epoch 9, minibatch 500/500, validation error 7.340000 %
epoch 10, minibatch 500/500, validation error 7.070000 %
epoch 11, minibatch 500/500, validation error 6.790000 %
epoch 12, minibatch 500/500, validation error 6.540000 %
epoch 13, minibatch 500/500, validation error 6.370000 %
epoch 14, minibatch 500/500, validation error 6.140000 %
epoch 15, minibatch 500/500, validation error 5.950000 %
epoch 16, minibatch 500/500, validation error 5.830000 %
epoch 17, minibatch 500/500, validation error 5.740000 %
epoch 18, minibatch 500/500, validation error 5.580000 %
epoch 19, minibatch 500/500, validation error 5.390000 %
epoch 20, minibatch 500/500, validation error 5.280000 %
epoch 21, minibatch 500/500, validation error 5.210000 %
epoch 22, minibatch 500/500, validation error 5.190000 %
epoch 23, minibatch 500/500, validation error 5.160000 %
epoch 24, minibatch 500/500, validation error 5.060000 %
epoch 25, minibatch 500/500, validation error 4.980000 %
epoch 26, minibatch 500/500, validation error 4.880000 %
epoch 28, minibatch 500/500, validation error 4.830000 %
epoch 29, minibatch 500/500, validation error 4.750000 %
epoch 30, minibatch 500/500, validation error 4.710000 %
epoch 31, minibatch 500/500, validation error 4.620000 %
epoch 32, minibatch 500/500, validation error 4.600000 %
epoch 33, minibatch 500/500, validation error 4.570000 %
epoch 34, minibatch 500/500, validation error 4.480000 %
epoch 35, minibatch 500/500, validation error 4.450000 %
epoch 37, minibatch 500/500, validation error 4.410000 %
epoch 38, minibatch 500/500, validation error 4.410000 %
epoch 39, minibatch 500/500, validation error 4.370000 %
epoch 40, minibatch 500/500, validation error 4.350000 %
epoch 41, minibatch 500/500, validation error 4.310000 %
epoch 42, minibatch 500/500, validation error 4.300000 %
epoch 43, minibatch 500/500, validation error 4.230000 %
epoch 44, minibatch 500/500, validation error 4.150000 %
epoch 49, minibatch 500/500, validation error 4.110000 %
epoch 57, minibatch 500/500, validation error 4.070000 %
epoch 58, minibatch 500/500, validation error 4.040000 %
epoch 60, minibatch 500/500, validation error 4.000000 %
epoch 62, minibatch 500/500, validation error 3.990000 %
epoch 63, minibatch 500/500, validation error 3.970000 %
epoch 64, minibatch 500/500, validation error 3.950000 %
epoch 68, minibatch 500/500, validation error 3.940000 %
epoch 70, minibatch 500/500, validation error 3.910000 %
epoch 71, minibatch 500/500, validation error 3.870000 %
epoch 74, minibatch 500/500, validation error 3.860000 %
epoch 75, minibatch 500/500, validation error 3.830000 %
epoch 76, minibatch 500/500, validation error 3.820000 %
epoch 77, minibatch 500/500, validation error 3.810000 %
epoch 79, minibatch 500/500, validation error 3.790000 %
epoch 86, minibatch 500/500, validation error 3.770000 %
epoch 87, minibatch 500/500, validation error 3.760000 %
epoch 88, minibatch 500/500, validation error 3.720000 %
epoch 89, minibatch 500/500, validation error 3.680000 %
epoch 99, minibatch 500/500, validation error 3.660000 %
epoch 104, minibatch 500/500, validation error 3.640000 %
epoch 105, minibatch 500/500, validation error 3.610000 %
epoch 106, minibatch 500/500, validation error 3.600000 %
epoch 108, minibatch 500/500, validation error 3.550000 %
epoch 110, minibatch 500/500, validation error 3.520000 %
epoch 111, minibatch 500/500, validation error 3.470000 %
epoch 112, minibatch 500/500, validation error 3.450000 %
Selection : Best validation score of 3.45 %
training member 9
epoch 1, minibatch 500/500, validation error 12.500000 %
epoch 2, minibatch 500/500, validation error 11.090000 %
epoch 3, minibatch 500/500, validation error 10.010000 %
epoch 4, minibatch 500/500, validation error 9.350000 %
epoch 5, minibatch 500/500, validation error 8.800000 %
epoch 6, minibatch 500/500, validation error 8.240000 %
epoch 7, minibatch 500/500, validation error 7.900000 %
epoch 8, minibatch 500/500, validation error 7.600000 %
epoch 9, minibatch 500/500, validation error 7.370000 %
epoch 10, minibatch 500/500, validation error 7.100000 %
epoch 11, minibatch 500/500, validation error 6.830000 %
epoch 12, minibatch 500/500, validation error 6.640000 %
epoch 13, minibatch 500/500, validation error 6.500000 %
epoch 14, minibatch 500/500, validation error 6.370000 %
epoch 15, minibatch 500/500, validation error 6.300000 %
epoch 16, minibatch 500/500, validation error 6.110000 %
epoch 17, minibatch 500/500, validation error 5.990000 %
epoch 18, minibatch 500/500, validation error 5.890000 %
epoch 19, minibatch 500/500, validation error 5.830000 %
epoch 20, minibatch 500/500, validation error 5.700000 %
epoch 21, minibatch 500/500, validation error 5.580000 %
epoch 22, minibatch 500/500, validation error 5.420000 %
epoch 23, minibatch 500/500, validation error 5.360000 %
epoch 24, minibatch 500/500, validation error 5.290000 %
epoch 25, minibatch 500/500, validation error 5.200000 %
epoch 26, minibatch 500/500, validation error 5.080000 %
epoch 27, minibatch 500/500, validation error 5.010000 %
epoch 28, minibatch 500/500, validation error 4.970000 %
epoch 29, minibatch 500/500, validation error 4.900000 %
epoch 30, minibatch 500/500, validation error 4.810000 %
epoch 31, minibatch 500/500, validation error 4.760000 %
epoch 32, minibatch 500/500, validation error 4.690000 %
epoch 34, minibatch 500/500, validation error 4.650000 %
epoch 35, minibatch 500/500, validation error 4.550000 %
epoch 36, minibatch 500/500, validation error 4.500000 %
epoch 38, minibatch 500/500, validation error 4.470000 %
epoch 39, minibatch 500/500, validation error 4.380000 %
epoch 40, minibatch 500/500, validation error 4.340000 %
epoch 42, minibatch 500/500, validation error 4.290000 %
epoch 43, minibatch 500/500, validation error 4.280000 %
epoch 44, minibatch 500/500, validation error 4.270000 %
epoch 45, minibatch 500/500, validation error 4.240000 %
epoch 46, minibatch 500/500, validation error 4.150000 %
epoch 48, minibatch 500/500, validation error 4.110000 %
epoch 49, minibatch 500/500, validation error 4.100000 %
epoch 50, minibatch 500/500, validation error 4.050000 %
epoch 51, minibatch 500/500, validation error 4.030000 %
epoch 52, minibatch 500/500, validation error 4.030000 %
epoch 54, minibatch 500/500, validation error 3.940000 %
epoch 55, minibatch 500/500, validation error 3.900000 %
epoch 59, minibatch 500/500, validation error 3.890000 %
epoch 66, minibatch 500/500, validation error 3.870000 %
epoch 67, minibatch 500/500, validation error 3.860000 %
epoch 73, minibatch 500/500, validation error 3.840000 %
epoch 80, minibatch 500/500, validation error 3.820000 %
epoch 81, minibatch 500/500, validation error 3.780000 %
epoch 85, minibatch 500/500, validation error 3.770000 %
epoch 86, minibatch 500/500, validation error 3.730000 %
epoch 87, minibatch 500/500, validation error 3.720000 %
epoch 127, minibatch 500/500, validation error 3.710000 %
epoch 142, minibatch 500/500, validation error 3.710000 %
epoch 143, minibatch 500/500, validation error 3.650000 %
epoch 144, minibatch 500/500, validation error 3.610000 %
epoch 147, minibatch 500/500, validation error 3.580000 %
epoch 163, minibatch 500/500, validation error 3.570000 %
epoch 165, minibatch 500/500, validation error 3.560000 %
Selection : Best validation score of 3.56 %
training member 10
epoch 1, minibatch 500/500, validation error 12.640000 %
epoch 2, minibatch 500/500, validation error 11.270000 %
epoch 3, minibatch 500/500, validation error 10.430000 %
epoch 4, minibatch 500/500, validation error 9.880000 %
epoch 5, minibatch 500/500, validation error 9.520000 %
epoch 6, minibatch 500/500, validation error 9.040000 %
epoch 7, minibatch 500/500, validation error 8.650000 %
epoch 8, minibatch 500/500, validation error 8.260000 %
epoch 9, minibatch 500/500, validation error 7.990000 %
epoch 10, minibatch 500/500, validation error 7.650000 %
epoch 11, minibatch 500/500, validation error 7.390000 %
epoch 12, minibatch 500/500, validation error 7.140000 %
epoch 13, minibatch 500/500, validation error 6.920000 %
epoch 14, minibatch 500/500, validation error 6.710000 %
epoch 15, minibatch 500/500, validation error 6.540000 %
epoch 16, minibatch 500/500, validation error 6.380000 %
epoch 17, minibatch 500/500, validation error 6.240000 %
epoch 18, minibatch 500/500, validation error 6.080000 %
epoch 19, minibatch 500/500, validation error 5.930000 %
epoch 20, minibatch 500/500, validation error 5.830000 %
epoch 21, minibatch 500/500, validation error 5.690000 %
epoch 22, minibatch 500/500, validation error 5.630000 %
epoch 23, minibatch 500/500, validation error 5.450000 %
epoch 24, minibatch 500/500, validation error 5.360000 %
epoch 25, minibatch 500/500, validation error 5.240000 %
epoch 26, minibatch 500/500, validation error 5.180000 %
epoch 27, minibatch 500/500, validation error 5.050000 %
epoch 28, minibatch 500/500, validation error 4.960000 %
epoch 29, minibatch 500/500, validation error 4.900000 %
epoch 30, minibatch 500/500, validation error 4.820000 %
epoch 31, minibatch 500/500, validation error 4.770000 %
epoch 32, minibatch 500/500, validation error 4.700000 %
epoch 33, minibatch 500/500, validation error 4.600000 %
epoch 34, minibatch 500/500, validation error 4.590000 %
epoch 35, minibatch 500/500, validation error 4.510000 %
epoch 36, minibatch 500/500, validation error 4.470000 %
epoch 38, minibatch 500/500, validation error 4.440000 %
epoch 39, minibatch 500/500, validation error 4.420000 %
epoch 40, minibatch 500/500, validation error 4.350000 %
epoch 41, minibatch 500/500, validation error 4.290000 %
epoch 42, minibatch 500/500, validation error 4.270000 %
epoch 43, minibatch 500/500, validation error 4.260000 %
epoch 44, minibatch 500/500, validation error 4.190000 %
epoch 48, minibatch 500/500, validation error 4.170000 %
epoch 49, minibatch 500/500, validation error 4.110000 %
epoch 50, minibatch 500/500, validation error 4.020000 %
epoch 51, minibatch 500/500, validation error 3.980000 %
epoch 52, minibatch 500/500, validation error 3.960000 %
epoch 53, minibatch 500/500, validation error 3.960000 %
epoch 54, minibatch 500/500, validation error 3.950000 %
epoch 55, minibatch 500/500, validation error 3.880000 %
epoch 56, minibatch 500/500, validation error 3.860000 %
epoch 58, minibatch 500/500, validation error 3.840000 %
epoch 61, minibatch 500/500, validation error 3.820000 %
epoch 62, minibatch 500/500, validation error 3.770000 %
epoch 63, minibatch 500/500, validation error 3.730000 %
epoch 65, minibatch 500/500, validation error 3.680000 %
epoch 66, minibatch 500/500, validation error 3.630000 %
epoch 68, minibatch 500/500, validation error 3.570000 %
epoch 69, minibatch 500/500, validation error 3.540000 %
epoch 70, minibatch 500/500, validation error 3.510000 %
epoch 107, minibatch 500/500, validation error 3.510000 %
epoch 110, minibatch 500/500, validation error 3.460000 %
epoch 113, minibatch 500/500, validation error 3.420000 %
epoch 115, minibatch 500/500, validation error 3.410000 %
epoch 118, minibatch 500/500, validation error 3.390000 %
epoch 121, minibatch 500/500, validation error 3.360000 %
epoch 122, minibatch 500/500, validation error 3.340000 %
epoch 141, minibatch 500/500, validation error 3.280000 %
Selection : Best validation score of 3.28 %
training member 11
epoch 1, minibatch 500/500, validation error 12.970000 %
epoch 2, minibatch 500/500, validation error 11.430000 %
epoch 3, minibatch 500/500, validation error 10.470000 %
epoch 4, minibatch 500/500, validation error 9.630000 %
epoch 5, minibatch 500/500, validation error 9.070000 %
epoch 6, minibatch 500/500, validation error 8.560000 %
epoch 7, minibatch 500/500, validation error 8.140000 %
epoch 8, minibatch 500/500, validation error 7.820000 %
epoch 9, minibatch 500/500, validation error 7.550000 %
epoch 10, minibatch 500/500, validation error 7.220000 %
epoch 11, minibatch 500/500, validation error 7.000000 %
epoch 12, minibatch 500/500, validation error 6.760000 %
epoch 13, minibatch 500/500, validation error 6.590000 %
epoch 14, minibatch 500/500, validation error 6.430000 %
epoch 15, minibatch 500/500, validation error 6.210000 %
epoch 16, minibatch 500/500, validation error 6.050000 %
epoch 17, minibatch 500/500, validation error 5.920000 %
epoch 18, minibatch 500/500, validation error 5.750000 %
epoch 19, minibatch 500/500, validation error 5.590000 %
epoch 20, minibatch 500/500, validation error 5.460000 %
epoch 21, minibatch 500/500, validation error 5.310000 %
epoch 22, minibatch 500/500, validation error 5.220000 %
epoch 23, minibatch 500/500, validation error 5.160000 %
epoch 24, minibatch 500/500, validation error 5.090000 %
epoch 25, minibatch 500/500, validation error 5.020000 %
epoch 26, minibatch 500/500, validation error 4.930000 %
epoch 27, minibatch 500/500, validation error 4.880000 %
epoch 28, minibatch 500/500, validation error 4.810000 %
epoch 29, minibatch 500/500, validation error 4.790000 %
epoch 30, minibatch 500/500, validation error 4.750000 %
epoch 31, minibatch 500/500, validation error 4.640000 %
epoch 32, minibatch 500/500, validation error 4.590000 %
epoch 33, minibatch 500/500, validation error 4.570000 %
epoch 34, minibatch 500/500, validation error 4.560000 %
epoch 35, minibatch 500/500, validation error 4.520000 %
epoch 36, minibatch 500/500, validation error 4.510000 %
epoch 37, minibatch 500/500, validation error 4.480000 %
epoch 38, minibatch 500/500, validation error 4.440000 %
epoch 39, minibatch 500/500, validation error 4.410000 %
epoch 40, minibatch 500/500, validation error 4.360000 %
epoch 42, minibatch 500/500, validation error 4.330000 %
epoch 43, minibatch 500/500, validation error 4.290000 %
epoch 44, minibatch 500/500, validation error 4.240000 %
epoch 45, minibatch 500/500, validation error 4.210000 %
epoch 46, minibatch 500/500, validation error 4.200000 %
epoch 48, minibatch 500/500, validation error 4.180000 %
epoch 49, minibatch 500/500, validation error 4.160000 %
epoch 51, minibatch 500/500, validation error 4.140000 %
epoch 54, minibatch 500/500, validation error 4.140000 %
epoch 55, minibatch 500/500, validation error 4.120000 %
epoch 72, minibatch 500/500, validation error 4.110000 %
epoch 74, minibatch 500/500, validation error 4.100000 %
epoch 75, minibatch 500/500, validation error 4.070000 %
epoch 76, minibatch 500/500, validation error 4.040000 %
epoch 77, minibatch 500/500, validation error 4.000000 %
epoch 93, minibatch 500/500, validation error 3.970000 %
epoch 96, minibatch 500/500, validation error 3.940000 %
epoch 97, minibatch 500/500, validation error 3.940000 %
epoch 101, minibatch 500/500, validation error 3.940000 %
epoch 103, minibatch 500/500, validation error 3.930000 %
epoch 104, minibatch 500/500, validation error 3.910000 %
epoch 128, minibatch 500/500, validation error 3.890000 %
epoch 130, minibatch 500/500, validation error 3.880000 %
epoch 131, minibatch 500/500, validation error 3.840000 %
epoch 146, minibatch 500/500, validation error 3.820000 %
epoch 147, minibatch 500/500, validation error 3.730000 %
epoch 150, minibatch 500/500, validation error 3.710000 %
epoch 160, minibatch 500/500, validation error 3.680000 %
epoch 161, minibatch 500/500, validation error 3.600000 %
epoch 162, minibatch 500/500, validation error 3.560000 %
epoch 170, minibatch 500/500, validation error 3.550000 %
epoch 171, minibatch 500/500, validation error 3.530000 %
epoch 172, minibatch 500/500, validation error 3.510000 %
epoch 192, minibatch 500/500, validation error 3.480000 %
epoch 194, minibatch 500/500, validation error 3.460000 %
epoch 195, minibatch 500/500, validation error 3.450000 %
Selection : Best validation score of 3.45 %
training member 12
epoch 1, minibatch 500/500, validation error 13.890000 %
epoch 2, minibatch 500/500, validation error 11.860000 %
epoch 3, minibatch 500/500, validation error 10.730000 %
epoch 4, minibatch 500/500, validation error 9.760000 %
epoch 5, minibatch 500/500, validation error 9.260000 %
epoch 6, minibatch 500/500, validation error 8.710000 %
epoch 7, minibatch 500/500, validation error 8.400000 %
epoch 8, minibatch 500/500, validation error 8.050000 %
epoch 9, minibatch 500/500, validation error 7.760000 %
epoch 10, minibatch 500/500, validation error 7.530000 %
epoch 11, minibatch 500/500, validation error 7.270000 %
epoch 12, minibatch 500/500, validation error 7.150000 %
epoch 13, minibatch 500/500, validation error 6.930000 %
epoch 14, minibatch 500/500, validation error 6.740000 %
epoch 15, minibatch 500/500, validation error 6.660000 %
epoch 16, minibatch 500/500, validation error 6.470000 %
epoch 17, minibatch 500/500, validation error 6.240000 %
epoch 18, minibatch 500/500, validation error 6.090000 %
epoch 19, minibatch 500/500, validation error 5.960000 %
epoch 20, minibatch 500/500, validation error 5.880000 %
epoch 21, minibatch 500/500, validation error 5.740000 %
epoch 22, minibatch 500/500, validation error 5.630000 %
epoch 23, minibatch 500/500, validation error 5.580000 %
epoch 24, minibatch 500/500, validation error 5.500000 %
epoch 25, minibatch 500/500, validation error 5.410000 %
epoch 26, minibatch 500/500, validation error 5.280000 %
epoch 27, minibatch 500/500, validation error 5.250000 %
epoch 28, minibatch 500/500, validation error 5.230000 %
epoch 29, minibatch 500/500, validation error 5.130000 %
epoch 30, minibatch 500/500, validation error 5.070000 %
epoch 31, minibatch 500/500, validation error 5.040000 %
epoch 32, minibatch 500/500, validation error 5.020000 %
epoch 33, minibatch 500/500, validation error 4.950000 %
epoch 34, minibatch 500/500, validation error 4.900000 %
epoch 35, minibatch 500/500, validation error 4.840000 %
epoch 36, minibatch 500/500, validation error 4.770000 %
epoch 37, minibatch 500/500, validation error 4.740000 %
epoch 39, minibatch 500/500, validation error 4.720000 %
epoch 40, minibatch 500/500, validation error 4.630000 %
epoch 41, minibatch 500/500, validation error 4.620000 %
epoch 42, minibatch 500/500, validation error 4.610000 %
epoch 44, minibatch 500/500, validation error 4.600000 %
epoch 45, minibatch 500/500, validation error 4.500000 %
epoch 46, minibatch 500/500, validation error 4.490000 %
epoch 47, minibatch 500/500, validation error 4.380000 %
epoch 48, minibatch 500/500, validation error 4.320000 %
epoch 49, minibatch 500/500, validation error 4.310000 %
epoch 51, minibatch 500/500, validation error 4.290000 %
epoch 53, minibatch 500/500, validation error 4.220000 %
epoch 54, minibatch 500/500, validation error 4.160000 %
epoch 55, minibatch 500/500, validation error 4.140000 %
epoch 57, minibatch 500/500, validation error 4.090000 %
epoch 58, minibatch 500/500, validation error 4.070000 %
epoch 61, minibatch 500/500, validation error 4.040000 %
epoch 62, minibatch 500/500, validation error 3.980000 %
epoch 65, minibatch 500/500, validation error 3.970000 %
epoch 66, minibatch 500/500, validation error 3.950000 %
epoch 67, minibatch 500/500, validation error 3.890000 %
epoch 69, minibatch 500/500, validation error 3.850000 %
epoch 70, minibatch 500/500, validation error 3.810000 %
epoch 71, minibatch 500/500, validation error 3.770000 %
epoch 78, minibatch 500/500, validation error 3.740000 %
epoch 79, minibatch 500/500, validation error 3.730000 %
epoch 82, minibatch 500/500, validation error 3.720000 %
epoch 90, minibatch 500/500, validation error 3.640000 %
epoch 99, minibatch 500/500, validation error 3.600000 %
epoch 100, minibatch 500/500, validation error 3.590000 %
epoch 101, minibatch 500/500, validation error 3.590000 %
epoch 111, minibatch 500/500, validation error 3.570000 %
epoch 122, minibatch 500/500, validation error 3.570000 %
epoch 177, minibatch 500/500, validation error 3.510000 %
Selection : Best validation score of 3.51 %
training member 13
epoch 1, minibatch 500/500, validation error 15.250000 %
epoch 2, minibatch 500/500, validation error 13.350000 %
epoch 3, minibatch 500/500, validation error 12.280000 %
epoch 4, minibatch 500/500, validation error 11.400000 %
epoch 5, minibatch 500/500, validation error 10.620000 %
epoch 6, minibatch 500/500, validation error 10.070000 %
epoch 7, minibatch 500/500, validation error 9.460000 %
epoch 8, minibatch 500/500, validation error 8.900000 %
epoch 9, minibatch 500/500, validation error 8.500000 %
epoch 10, minibatch 500/500, validation error 8.160000 %
epoch 11, minibatch 500/500, validation error 7.820000 %
epoch 12, minibatch 500/500, validation error 7.570000 %
epoch 13, minibatch 500/500, validation error 7.390000 %
epoch 14, minibatch 500/500, validation error 7.170000 %
epoch 15, minibatch 500/500, validation error 7.020000 %
epoch 16, minibatch 500/500, validation error 6.860000 %
epoch 17, minibatch 500/500, validation error 6.680000 %
epoch 18, minibatch 500/500, validation error 6.570000 %
epoch 19, minibatch 500/500, validation error 6.430000 %
epoch 20, minibatch 500/500, validation error 6.270000 %
epoch 21, minibatch 500/500, validation error 6.120000 %
epoch 22, minibatch 500/500, validation error 5.960000 %
epoch 23, minibatch 500/500, validation error 5.950000 %
epoch 24, minibatch 500/500, validation error 5.910000 %
epoch 25, minibatch 500/500, validation error 5.820000 %
epoch 26, minibatch 500/500, validation error 5.750000 %
epoch 27, minibatch 500/500, validation error 5.630000 %
epoch 28, minibatch 500/500, validation error 5.550000 %
epoch 29, minibatch 500/500, validation error 5.450000 %
epoch 30, minibatch 500/500, validation error 5.370000 %
epoch 31, minibatch 500/500, validation error 5.250000 %
epoch 32, minibatch 500/500, validation error 5.220000 %
epoch 34, minibatch 500/500, validation error 5.210000 %
epoch 35, minibatch 500/500, validation error 5.020000 %
epoch 36, minibatch 500/500, validation error 4.970000 %
epoch 37, minibatch 500/500, validation error 4.890000 %
epoch 39, minibatch 500/500, validation error 4.790000 %
epoch 40, minibatch 500/500, validation error 4.770000 %
epoch 41, minibatch 500/500, validation error 4.680000 %
epoch 42, minibatch 500/500, validation error 4.660000 %
epoch 43, minibatch 500/500, validation error 4.650000 %
epoch 44, minibatch 500/500, validation error 4.630000 %
epoch 46, minibatch 500/500, validation error 4.590000 %
epoch 47, minibatch 500/500, validation error 4.550000 %
epoch 48, minibatch 500/500, validation error 4.500000 %
epoch 49, minibatch 500/500, validation error 4.430000 %
epoch 50, minibatch 500/500, validation error 4.430000 %
epoch 51, minibatch 500/500, validation error 4.420000 %
epoch 53, minibatch 500/500, validation error 4.400000 %
epoch 55, minibatch 500/500, validation error 4.290000 %
epoch 56, minibatch 500/500, validation error 4.280000 %
epoch 58, minibatch 500/500, validation error 4.280000 %
epoch 61, minibatch 500/500, validation error 4.270000 %
epoch 62, minibatch 500/500, validation error 4.240000 %
epoch 63, minibatch 500/500, validation error 4.180000 %
epoch 64, minibatch 500/500, validation error 4.170000 %
epoch 65, minibatch 500/500, validation error 4.130000 %
epoch 66, minibatch 500/500, validation error 4.080000 %
epoch 68, minibatch 500/500, validation error 4.040000 %
epoch 69, minibatch 500/500, validation error 4.010000 %
epoch 70, minibatch 500/500, validation error 3.960000 %
epoch 73, minibatch 500/500, validation error 3.930000 %
epoch 74, minibatch 500/500, validation error 3.900000 %
epoch 75, minibatch 500/500, validation error 3.860000 %
epoch 76, minibatch 500/500, validation error 3.850000 %
epoch 77, minibatch 500/500, validation error 3.830000 %
epoch 79, minibatch 500/500, validation error 3.810000 %
epoch 81, minibatch 500/500, validation error 3.800000 %
epoch 83, minibatch 500/500, validation error 3.770000 %
epoch 92, minibatch 500/500, validation error 3.750000 %
epoch 94, minibatch 500/500, validation error 3.740000 %
epoch 97, minibatch 500/500, validation error 3.710000 %
epoch 98, minibatch 500/500, validation error 3.680000 %
epoch 101, minibatch 500/500, validation error 3.640000 %
epoch 113, minibatch 500/500, validation error 3.620000 %
epoch 114, minibatch 500/500, validation error 3.590000 %
epoch 115, minibatch 500/500, validation error 3.540000 %
Selection : Best validation score of 3.54 %
training member 14
epoch 1, minibatch 500/500, validation error 13.940000 %
epoch 2, minibatch 500/500, validation error 12.230000 %
epoch 3, minibatch 500/500, validation error 10.970000 %
epoch 4, minibatch 500/500, validation error 10.030000 %
epoch 5, minibatch 500/500, validation error 9.410000 %
epoch 6, minibatch 500/500, validation error 8.840000 %
epoch 7, minibatch 500/500, validation error 8.270000 %
epoch 8, minibatch 500/500, validation error 7.970000 %
epoch 9, minibatch 500/500, validation error 7.540000 %
epoch 10, minibatch 500/500, validation error 7.210000 %
epoch 11, minibatch 500/500, validation error 6.950000 %
epoch 12, minibatch 500/500, validation error 6.740000 %
epoch 13, minibatch 500/500, validation error 6.590000 %
epoch 14, minibatch 500/500, validation error 6.380000 %
epoch 15, minibatch 500/500, validation error 6.190000 %
epoch 16, minibatch 500/500, validation error 6.060000 %
epoch 17, minibatch 500/500, validation error 6.010000 %
epoch 18, minibatch 500/500, validation error 5.940000 %
epoch 19, minibatch 500/500, validation error 5.880000 %
epoch 20, minibatch 500/500, validation error 5.740000 %
epoch 21, minibatch 500/500, validation error 5.690000 %
epoch 22, minibatch 500/500, validation error 5.560000 %
epoch 23, minibatch 500/500, validation error 5.470000 %
epoch 24, minibatch 500/500, validation error 5.400000 %
epoch 25, minibatch 500/500, validation error 5.280000 %
epoch 27, minibatch 500/500, validation error 5.240000 %
epoch 28, minibatch 500/500, validation error 5.050000 %
epoch 29, minibatch 500/500, validation error 4.960000 %
epoch 30, minibatch 500/500, validation error 4.890000 %
epoch 31, minibatch 500/500, validation error 4.800000 %
epoch 33, minibatch 500/500, validation error 4.780000 %
epoch 34, minibatch 500/500, validation error 4.660000 %
epoch 35, minibatch 500/500, validation error 4.600000 %
epoch 36, minibatch 500/500, validation error 4.560000 %
epoch 38, minibatch 500/500, validation error 4.520000 %
epoch 39, minibatch 500/500, validation error 4.510000 %
epoch 40, minibatch 500/500, validation error 4.490000 %
epoch 41, minibatch 500/500, validation error 4.390000 %
epoch 42, minibatch 500/500, validation error 4.380000 %
epoch 43, minibatch 500/500, validation error 4.320000 %
epoch 44, minibatch 500/500, validation error 4.300000 %
epoch 45, minibatch 500/500, validation error 4.240000 %
epoch 46, minibatch 500/500, validation error 4.200000 %
epoch 49, minibatch 500/500, validation error 4.100000 %
epoch 50, minibatch 500/500, validation error 4.090000 %
epoch 51, minibatch 500/500, validation error 4.080000 %
epoch 57, minibatch 500/500, validation error 4.070000 %
epoch 60, minibatch 500/500, validation error 4.040000 %
epoch 61, minibatch 500/500, validation error 4.020000 %
epoch 63, minibatch 500/500, validation error 4.000000 %
epoch 64, minibatch 500/500, validation error 3.960000 %
epoch 68, minibatch 500/500, validation error 3.940000 %
epoch 69, minibatch 500/500, validation error 3.930000 %
epoch 71, minibatch 500/500, validation error 3.850000 %
epoch 73, minibatch 500/500, validation error 3.830000 %
epoch 76, minibatch 500/500, validation error 3.780000 %
epoch 77, minibatch 500/500, validation error 3.750000 %
